incident_id,anomaly_id,transaction_id,user_id,created_at,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_5EF9287348,ANO_5CAEEB269A,TX_FF2CFC6E99F8,USR_06282,2026-08-14 06:50:12+05:30,2,4,421.36,48.37,P3,P3 MEDIUM: Moderate risk exception (Score: 48.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EC413A69F9,ANO_EB907F6810,TX_BB5295EAD070,USR_02568,2026-08-08 02:58:40+05:30,2,4,421.13,48.36,P3,P3 MEDIUM: Moderate risk exception (Score: 48.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8E9FF0CAE1,ANO_2CDE43DB62,TX_B585E70587C1,USR_08699,2026-09-03 01:34:13+05:30,2,4,420.9,48.36,P3,P3 MEDIUM: Moderate risk exception (Score: 48.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D82488CE29,ANO_48FA1C6A27,TX_406273FF0262,USR_06038,2026-08-26 20:52:33+05:30,2,4,420.58,48.35,P3,P3 MEDIUM: Moderate risk exception (Score: 48.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B50E6F9FFE,ANO_9D4EAA902F,TX_505D6D5653CD,USR_07329,2026-08-29 19:25:05+05:30,2,4,420.29,48.35,P3,P3 MEDIUM: Moderate risk exception (Score: 48.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_13A30289A4,ANO_73F259B7AE,TX_7843122D81C3,USR_00867,2026-09-06 11:23:48+05:30,2,4,419.69,48.34,P3,P3 MEDIUM: Moderate risk exception (Score: 48.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_01D25AFF58,ANO_32B423CF8A,TX_F69B2BE8CA82,USR_05214,2026-09-08 06:24:02+05:30,2,4,418.23,48.31,P3,P3 MEDIUM: Moderate risk exception (Score: 48.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4D15374503,ANO_7B87CD0A13,TX_D1CD36A0FE6E,USR_01370,2026-08-26 22:25:21+05:30,2,4,416.48,48.27,P3,P3 MEDIUM: Moderate risk exception (Score: 48.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B09DB1D868,ANO_56A98A957F,TX_BF00D193E0B4,USR_09395,2026-08-24 06:31:42+05:30,2,4,415.88,48.26,P3,P3 MEDIUM: Moderate risk exception (Score: 48.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0FCFF99EE6,ANO_89CF661FD6,TX_CB061653E67B,USR_08497,2026-09-16 21:10:05+05:30,2,4,414.9,48.24,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2901C4B338,ANO_C2A2634F98,TX_B2015F58F8E1,USR_06671,2026-08-10 11:49:32+05:30,2,4,413.88,48.22,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CD2FD444E1,ANO_CE568D64AC,TX_F79574BB48CF,USR_02052,2026-09-14 07:01:55+05:30,2,4,412.55,48.2,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E9286C1AC9,ANO_A5DD95A176,TX_3BAE2564AD55,USR_06091,2026-08-30 20:58:23+05:30,2,4,411.73,48.18,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5D4F91FA27,ANO_26A0BAF47E,TX_C3DD135B33F2,USR_01066,2026-09-09 16:46:54+05:30,2,4,411.5,48.18,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EA45A196E4,ANO_AF3C6FAAF5,TX_772CDED33C52,USR_05098,2026-09-10 08:38:11+05:30,2,4,411.69,48.18,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9B551BC49E,ANO_B6765C981E,TX_FCF6654BF4D9,USR_04829,2026-09-13 17:10:42+05:30,2,4,411.2,48.17,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_440AA1B459,ANO_D737CC9EAC,TX_281E10F3B5FF,USR_04209,2026-09-01 00:32:21+05:30,2,4,410.53,48.16,P3,P3 MEDIUM: Moderate risk exception (Score: 48.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4C0380E12B,ANO_C87FCA062E,TX_912D5BCD2F11,USR_04459,2026-08-17 08:49:05+05:30,2,4,410.02,48.15,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F091C2D4DE,ANO_E20C1AAEAD,TX_E50730A8858B,USR_05922,2026-08-09 21:54:11+05:30,2,4,409.44,48.14,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A4D9EA7E6E,ANO_5CB51E06B4,TX_A3A39274CBCF,USR_03405,2026-08-25 02:53:50+05:30,2,4,408.35,48.12,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_73FB17A661,ANO_4F084F62DF,TX_5E33A2240844,USR_00933,2026-08-21 19:26:48+05:30,2,4,407.89,48.11,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C2032F3338,ANO_987EEB29A1,TX_5CC0DF42E147,USR_08333,2026-08-17 01:45:17+05:30,2,4,407.26,48.1,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B85E3F93B5,ANO_044F43E02B,TX_5FE5FC490287,USR_05346,2026-09-09 19:07:27+05:30,2,4,407.22,48.09,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_40E08E20EE,ANO_D9A451D8A9,TX_AF7394B19C1B,USR_06148,2026-09-17 20:07:33+05:30,2,4,406.86,48.09,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0E2629CE7D,ANO_6EFA1CD492,TX_4999EEF9B937,USR_06076,2026-09-09 13:33:53+05:30,2,4,406.6,48.08,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_267E028E46,ANO_0E213C22F4,TX_C0553BB67504,USR_05079,2026-09-08 14:51:01+05:30,2,4,405.77,48.07,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8255FE9D6E,ANO_C87BF8E03F,TX_E3B73228F438,USR_05011,2026-08-08 23:52:17+05:30,2,4,405.65,48.06,P3,P3 MEDIUM: Moderate risk exception (Score: 48.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1B71F0B9CC,ANO_5ECABDC48E,TX_A53BB4F9A55C,USR_02646,2026-08-14 01:02:10+05:30,2,4,405.06,48.05,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9AC7EF3648,ANO_4EF6EC0E8E,TX_363AB658A1A2,USR_08096,2026-08-03 10:21:58+05:30,2,4,404.49,48.04,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_625F10B15A,ANO_2D4E7182E1,TX_2A23AD3EF9A4,USR_04980,2026-08-27 06:22:36+05:30,2,4,404.26,48.04,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_75A0AD1504,ANO_D47C96BDE0,TX_F7D9027EF951,USR_08302,2026-08-17 22:45:30+05:30,2,4,403.77,48.03,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_97A0198E81,ANO_BC282292D2,TX_0784D9485A15,USR_04070,2026-08-07 16:44:39+05:30,2,4,402.15,47.99,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_66674F40AD,ANO_367702FA84,TX_B1E4D9B4AB6D,USR_00933,2026-08-14 03:31:03+05:30,2,4,402.15,47.99,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C61C7F9D2A,ANO_175C4A4325,TX_A50907FDB4C6,USR_01297,2026-09-09 23:51:39+05:30,2,4,400.05,47.95,P3,P3 MEDIUM: Moderate risk exception (Score: 48.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_894C6AAB86,ANO_21D7011E6D,TX_373433CD77F0,USR_01358,2026-08-23 07:56:13+05:30,2,4,399.36,47.94,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_72FA14C98A,ANO_687EDB84C4,TX_B118539B4430,USR_07115,2026-09-10 12:31:33+05:30,2,4,399.25,47.94,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1C5FAEA687,ANO_3E7ADD0A54,TX_F114848F1703,USR_05210,2026-08-28 18:06:06+05:30,2,4,398.98,47.93,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5A29AF9C2B,ANO_EAE061132B,TX_1B4213B8212C,USR_04932,2026-08-09 18:14:12+05:30,2,4,398.53,47.92,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D8DD0494A9,ANO_8E0ED156B8,TX_25BDFD32666B,USR_08128,2026-08-21 06:30:17+05:30,2,4,398.4,47.92,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FA43A00FD7,ANO_DC275C9349,TX_92A2627CD699,USR_00131,2026-08-31 05:03:57+05:30,2,4,398.38,47.92,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0EF1A3A947,ANO_390E18B165,TX_EBDFFB52B2FA,USR_09747,2026-09-13 09:15:12+05:30,2,4,397.96,47.91,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_94588555AE,ANO_FD73AC5FAB,TX_260ED3EBAE66,USR_06541,2026-09-15 17:38:24+05:30,2,4,397.74,47.91,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B899A605FD,ANO_ECBF33D54C,TX_097AFFA402CE,USR_09717,2026-08-01 07:08:50+05:30,2,4,397.31,47.9,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D0494FF320,ANO_DEDEB8D8E1,TX_7893539979ED,USR_01370,2026-08-06 14:26:13+05:30,2,4,394.94,47.85,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CB5DE23317,ANO_EB1A9A706D,TX_69E45ADABE55,USR_04209,2026-08-07 03:41:37+05:30,2,4,394.82,47.85,P3,P3 MEDIUM: Moderate risk exception (Score: 47.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2F98E08F07,ANO_3F8DD00296,TX_9F9105AB51FF,USR_01693,2026-08-16 21:43:38+05:30,2,4,394.31,47.84,P3,P3 MEDIUM: Moderate risk exception (Score: 47.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C98B35A0E2,ANO_64E1057820,TX_DAE49F74B228,USR_05035,2026-09-02 21:29:26+05:30,2,4,393.22,47.82,P3,P3 MEDIUM: Moderate risk exception (Score: 47.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_41E4A78B2E,ANO_51EA5EFA67,TX_6159237F425E,USR_06541,2026-08-12 10:11:04+05:30,2,4,391.83,47.79,P3,P3 MEDIUM: Moderate risk exception (Score: 47.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_ECA9D492E5,ANO_A2717E681B,TX_CB264FBF6941,USR_00271,2026-08-11 07:16:24+05:30,2,4,391.47,47.78,P3,P3 MEDIUM: Moderate risk exception (Score: 47.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9BBC98E56A,ANO_9F3606E6A8,TX_98808232E128,USR_07370,2026-09-02 16:38:56+05:30,2,4,388.04,47.71,P3,P3 MEDIUM: Moderate risk exception (Score: 47.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9C62AA825E,ANO_00D7311D63,TX_ADAC786D7236,USR_00867,2026-08-08 00:56:02+05:30,2,4,387.36,47.7,P3,P3 MEDIUM: Moderate risk exception (Score: 47.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D295311686,ANO_EC1E120431,TX_DDBDB55E0003,USR_08188,2026-08-12 05:58:40+05:30,2,4,387.28,47.69,P3,P3 MEDIUM: Moderate risk exception (Score: 47.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F000DF86F1,ANO_72F27B86D3,TX_F8632BE9D240,USR_01510,2026-08-22 03:28:40+05:30,2,4,385.25,47.65,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_19F67B63EB,ANO_65604A65AF,TX_58560737F5A0,USR_01370,2026-08-23 18:19:44+05:30,2,4,385.03,47.65,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_399A8A82A8,ANO_4CD7747571,TX_3FCD31015F14,USR_06443,2026-09-09 23:54:01+05:30,2,4,385.2,47.65,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_23A5103588,ANO_CBAB2A44AF,TX_E67EDF16A7E9,USR_02892,2026-08-18 09:22:21+05:30,2,4,384.16,47.63,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EEA88EF81F,ANO_931DF8D025,TX_9201FBB84BFE,USR_03716,2026-09-05 14:25:45+05:30,2,4,383.04,47.61,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0934EB2EF7,ANO_18666F4127,TX_3A4F47DD0A86,USR_02255,2026-08-09 23:15:25+05:30,2,4,382.15,47.59,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EC2D664532,ANO_B88D4B767D,TX_48B72BB5808C,USR_07715,2026-08-25 09:32:14+05:30,2,4,381.56,47.58,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BF35A6AB13,ANO_DD2E6F8E03,TX_80ED7391F006,USR_06334,2026-08-02 22:25:18+05:30,2,4,381.4,47.57,P3,P3 MEDIUM: Moderate risk exception (Score: 47.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DC99C19928,ANO_E7D02C1718,TX_AA553F7AA837,USR_00664,2026-08-03 01:29:36+05:30,2,4,379.54,47.53,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5D19073FE6,ANO_4F2F04FF6D,TX_B33AD12C214B,USR_03502,2026-08-25 07:53:06+05:30,2,4,379.45,47.53,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CBE9D515BF,ANO_EEE4B11F53,TX_B6726A633300,USR_06179,2026-09-18 14:58:53+05:30,2,4,379.06,47.52,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2DE6A73408,ANO_DF07E29547,TX_4EC9B6980D61,USR_07302,2026-08-04 17:25:33+05:30,2,4,377.24,47.48,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A481411126,ANO_0A73D9A0BE,TX_C9AFBF5F553E,USR_03007,2026-09-08 12:03:34+05:30,2,4,377.08,47.48,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D8E399BB76,ANO_F3DA3F8F37,TX_7B42C5B01DB3,USR_02289,2026-08-09 01:23:42+05:30,2,4,376.57,47.47,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BD0211C116,ANO_2F66B36415,TX_18DDFC551F0E,USR_02289,2026-08-29 19:52:04+05:30,2,4,375.69,47.45,P3,P3 MEDIUM: Moderate risk exception (Score: 47.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FB27789899,ANO_19A0D83F0E,TX_791510D7CD3E,USR_00847,2026-09-11 02:19:05+05:30,2,4,375.14,47.44,P3,P3 MEDIUM: Moderate risk exception (Score: 47.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5728826F42,ANO_264FB5274A,TX_8AA2A37E8F63,USR_08699,2026-08-22 08:01:29+05:30,2,4,373.83,47.41,P3,P3 MEDIUM: Moderate risk exception (Score: 47.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FC14CD6A6F,ANO_F717D9AFF1,TX_4C2626820BD2,USR_06301,2026-08-09 19:36:45+05:30,2,4,373.08,47.4,P3,P3 MEDIUM: Moderate risk exception (Score: 47.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F9B45EE93E,ANO_16323B50EB,TX_1198C7FA6BF6,USR_09452,2026-08-14 05:34:21+05:30,2,4,373.16,47.4,P3,P3 MEDIUM: Moderate risk exception (Score: 47.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0144ED880A,ANO_233C4E7142,TX_26E6A90EEFD8,USR_04345,2026-08-01 11:38:22+05:30,2,4,371.55,47.36,P3,P3 MEDIUM: Moderate risk exception (Score: 47.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_92E6961E52,ANO_853F053E81,TX_C6CC357D0C43,USR_02980,2026-08-20 01:29:06+05:30,2,4,370.89,47.35,P3,P3 MEDIUM: Moderate risk exception (Score: 47.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_86A962DC85,ANO_3984B8939A,TX_F3EBC1AD242B,USR_02478,2026-08-06 06:28:53+05:30,2,4,369.56,47.32,P3,P3 MEDIUM: Moderate risk exception (Score: 47.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DA80888C8E,ANO_B9DB6A2A35,TX_35F7407D72A6,USR_01486,2026-08-26 18:19:13+05:30,2,4,368.82,47.3,P3,P3 MEDIUM: Moderate risk exception (Score: 47.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_41489D4122,ANO_0ADD9B062C,TX_BBDAD0015C2C,USR_03741,2026-08-13 01:33:24+05:30,2,4,367.77,47.28,P3,P3 MEDIUM: Moderate risk exception (Score: 47.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DA0D657881,ANO_885266838B,TX_FFBD9476A947,USR_02749,2026-08-04 02:07:54+05:30,2,4,367.4,47.27,P3,P3 MEDIUM: Moderate risk exception (Score: 47.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_142AEE235B,ANO_9B4F49A539,TX_4B6273582F26,USR_06240,2026-09-07 00:19:34+05:30,2,4,363.99,47.2,P3,P3 MEDIUM: Moderate risk exception (Score: 47.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_75254E2C49,ANO_E00FA11103,TX_B0296AA447EA,USR_07273,2026-08-09 05:08:22+05:30,2,4,362.63,47.17,P3,P3 MEDIUM: Moderate risk exception (Score: 47.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2058475E95,ANO_96A8917BA0,TX_509ADF0FE787,USR_02733,2026-08-12 20:19:02+05:30,2,4,362.63,47.17,P3,P3 MEDIUM: Moderate risk exception (Score: 47.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8FC280101B,ANO_11855CD760,TX_2C2E75CD4AD4,USR_02211,2026-08-07 04:22:31+05:30,2,4,361.0,47.13,P3,P3 MEDIUM: Moderate risk exception (Score: 47.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_36AC76355C,ANO_99C34F9119,TX_16B0FEBC196C,USR_05881,2026-08-11 23:18:59+05:30,2,4,360.81,47.13,P3,P3 MEDIUM: Moderate risk exception (Score: 47.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_664140E45D,ANO_8EEAA390B7,TX_8AD87AD170BF,USR_07472,2026-08-23 17:33:42+05:30,2,4,360.63,47.12,P3,P3 MEDIUM: Moderate risk exception (Score: 47.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_54705B900F,ANO_40DEF0B22D,TX_D863CFE4418F,USR_06372,2026-09-04 18:44:57+05:30,2,4,360.36,47.12,P3,P3 MEDIUM: Moderate risk exception (Score: 47.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_86F05CA5DC,ANO_B1D18B1430,TX_4CE03FFB29AE,USR_04343,2026-09-06 10:28:43+05:30,2,4,357.59,47.06,P3,P3 MEDIUM: Moderate risk exception (Score: 47.1); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_909DE234FB,ANO_0159923731,TX_84FD263D0C38,USR_05079,2026-08-28 21:55:02+05:30,2,4,357.04,47.05,P3,P3 MEDIUM: Moderate risk exception (Score: 47.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_376C98BA49,ANO_5187C01794,TX_111D7F13E496,USR_07850,2026-09-15 13:54:31+05:30,2,4,357.31,47.05,P3,P3 MEDIUM: Moderate risk exception (Score: 47.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DB33D37A4B,ANO_9868DC6D92,TX_2F3FDDAF43C5,USR_07790,2026-09-19 03:15:58+05:30,2,4,356.76,47.04,P3,P3 MEDIUM: Moderate risk exception (Score: 47.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_54D9EB1F29,ANO_4A1B55AF0E,TX_262C4526EB5D,USR_09814,2026-08-07 14:29:13+05:30,2,4,354.24,46.98,P3,P3 MEDIUM: Moderate risk exception (Score: 47.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3EEBD94814,ANO_4F3D6C6935,TX_5B531D1BFFE4,USR_08832,2026-08-04 01:42:43+05:30,2,4,353.57,46.97,P3,P3 MEDIUM: Moderate risk exception (Score: 47.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_20FBA4DD64,ANO_6151F44451,TX_BD7EC3F2895D,USR_07884,2026-09-20 02:18:42+05:30,2,4,352.32,46.94,P3,P3 MEDIUM: Moderate risk exception (Score: 46.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_92EE4CF1EE,ANO_4C50184F79,TX_C651D90D300F,USR_01938,2026-08-13 16:47:07+05:30,2,4,351.83,46.93,P3,P3 MEDIUM: Moderate risk exception (Score: 46.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_37D030BA1A,ANO_1BA7A65511,TX_A8E926389028,USR_00467,2026-09-01 05:44:53+05:30,2,4,351.92,46.93,P3,P3 MEDIUM: Moderate risk exception (Score: 46.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_18898E9DAB,ANO_894C7C22B9,TX_9D10C7E1BE09,USR_08425,2026-08-01 09:10:58+05:30,2,4,351.35,46.92,P3,P3 MEDIUM: Moderate risk exception (Score: 46.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DA2E7597C8,ANO_88C5D3ED62,TX_50DB0D2E0662,USR_04732,2026-08-23 05:20:50+05:30,2,4,348.84,46.86,P3,P3 MEDIUM: Moderate risk exception (Score: 46.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
