anomaly_id,transaction_id,user_id,timestamp,anomaly_type,severity,likelihood,exposure_inr,reason
ANO_GT_001092,TX_ANO_VEL_2AAC3C26,USR_05683,2026-08-14 18:54:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001093,TX_ANO_VEL_634E5EA3,USR_05683,2026-08-14 18:56:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001094,TX_ANO_WTH_94DE8B2C,USR_00236,2026-09-09 16:17:56+00:00,RAPID_PASS_THROUGH,5,5,721874.25,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹721,874.25)"
ANO_GT_001095,TX_ANO_WTH_7E3C5B6F,USR_05139,2026-08-31 11:12:19+00:00,RAPID_PASS_THROUGH,5,5,748208.56,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹748,208.56)"
ANO_GT_001096,TX_ANO_FAL_D7B37B02,USR_05751,2026-09-10 10:53:29+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_001097,TX_ANO_FAL_A1E70CA3,USR_05751,2026-09-10 10:56:29+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_001098,TX_ANO_FAL_A01427B0,USR_05751,2026-09-10 10:59:29+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_001099,TX_ANO_FAL_6ADC25E0,USR_05751,2026-09-10 11:02:29+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_001100,TX_ANO_SPK_E2BCC771,USR_09336,2026-08-21 04:46:10+00:00,BASELINE_SPIKE,4,5,34301.94,"Synthetic injection: extreme baseline value spike (₹34,301.94)"
ANO_GT_001101,TX_ANO_FAL_431A20F2,USR_01064,2026-09-10 04:55:19+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_001102,TX_ANO_FAL_B4E1BF5E,USR_01064,2026-09-10 04:58:19+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_001103,TX_ANO_FAL_205E2B80,USR_01064,2026-09-10 05:01:19+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_001104,TX_ANO_FAL_50C7579E,USR_01064,2026-09-10 05:04:19+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_001105,TX_ANO_FAL_1585C27D,USR_01064,2026-09-10 05:07:19+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_001106,TX_ANO_FAL_73077418,USR_01064,2026-09-10 05:10:19+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_001107,TX_ANO_VEL_236E5D6A,USR_04284,2026-09-06 22:44:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001108,TX_ANO_VEL_2FC5C8AB,USR_04284,2026-09-06 22:46:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001109,TX_ANO_VEL_8793E982,USR_04284,2026-09-06 22:48:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001110,TX_ANO_VEL_F7019653,USR_04284,2026-09-06 22:50:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001111,TX_ANO_VEL_2342514B,USR_04284,2026-09-06 22:52:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001112,TX_ANO_VEL_90EB1E75,USR_04284,2026-09-06 22:54:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001113,TX_ANO_VEL_5EB80F57,USR_04284,2026-09-06 22:56:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001114,TX_ANO_VEL_9604C1F2,USR_04284,2026-09-06 22:58:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001115,TX_ANO_VEL_BE074C74,USR_04284,2026-09-06 23:00:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001116,TX_ANO_VEL_7BF43203,USR_04284,2026-09-06 23:02:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001117,TX_ANO_VEL_2EFBB74A,USR_04284,2026-09-06 23:04:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001118,TX_ANO_VEL_4AC55FB8,USR_04284,2026-09-06 23:06:15+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001119,TX_ANO_SPK_FA33C277,USR_06426,2026-09-14 01:56:38+00:00,BASELINE_SPIKE,4,5,41935.28,"Synthetic injection: extreme baseline value spike (₹41,935.28)"
ANO_GT_001120,TX_ANO_WTH_CB7B04F2,USR_07601,2026-09-19 03:43:59+00:00,RAPID_PASS_THROUGH,5,5,720045.47,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹720,045.47)"
ANO_GT_001121,TX_ANO_FAL_D9D46B96,USR_09074,2026-08-16 21:08:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_001122,TX_ANO_FAL_66DB8331,USR_09074,2026-08-16 21:11:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_001123,TX_ANO_FAL_C1E2D2EB,USR_09074,2026-08-16 21:14:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_001124,TX_ANO_FAL_0CBFE96D,USR_09074,2026-08-16 21:17:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_001125,TX_ANO_FAL_51376B49,USR_09074,2026-08-16 21:20:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_001126,TX_ANO_FAL_05E393DE,USR_09074,2026-08-16 21:23:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_001127,TX_ANO_VEL_244E5872,USR_08549,2026-08-14 20:49:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001128,TX_ANO_VEL_EA7AE621,USR_08549,2026-08-14 20:51:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001129,TX_ANO_VEL_7F84DDB0,USR_08549,2026-08-14 20:53:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001130,TX_ANO_VEL_F541A400,USR_08549,2026-08-14 20:55:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001131,TX_ANO_VEL_10AC7FAB,USR_08549,2026-08-14 20:57:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001132,TX_ANO_VEL_7225E3A0,USR_08549,2026-08-14 20:59:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001133,TX_ANO_VEL_517F7B2D,USR_08549,2026-08-14 21:01:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001134,TX_ANO_VEL_5720DA50,USR_08549,2026-08-14 21:03:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001135,TX_ANO_VEL_76737FFA,USR_08549,2026-08-14 21:05:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001136,TX_ANO_VEL_FC60220A,USR_08549,2026-08-14 21:07:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001137,TX_ANO_VEL_67674EC2,USR_08549,2026-08-14 21:09:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001138,TX_ANO_VEL_3F289B77,USR_08549,2026-08-14 21:11:19+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001139,TX_ANO_VEL_BE74B991,USR_01369,2026-09-09 18:07:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001140,TX_ANO_VEL_9E1137A8,USR_01369,2026-09-09 18:09:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001141,TX_ANO_VEL_6285FC7C,USR_01369,2026-09-09 18:11:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001142,TX_ANO_VEL_840E35AC,USR_01369,2026-09-09 18:13:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001143,TX_ANO_VEL_B31D2F82,USR_01369,2026-09-09 18:15:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001144,TX_ANO_VEL_3F672BF9,USR_01369,2026-09-09 18:17:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001145,TX_ANO_VEL_59096443,USR_01369,2026-09-09 18:19:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001146,TX_ANO_VEL_33BAA56F,USR_01369,2026-09-09 18:21:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001147,TX_ANO_VEL_D6EC91EE,USR_01369,2026-09-09 18:23:44+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_001148,TX_ANO_FAL_CE0FE918,USR_05879,2026-08-13 02:27:40+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_001149,TX_ANO_FAL_026F2D5D,USR_05879,2026-08-13 02:30:40+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_001150,TX_ANO_FAL_9A559D60,USR_05879,2026-08-13 02:33:40+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_001151,TX_ANO_FAL_86BB17DF,USR_05879,2026-08-13 02:36:40+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_001152,TX_ANO_FAL_06127275,USR_08320,2026-09-16 07:14:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_001153,TX_ANO_FAL_2371CDD0,USR_08320,2026-09-16 07:17:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_001154,TX_ANO_FAL_498D4283,USR_08320,2026-09-16 07:20:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_001155,TX_ANO_FAL_A1933684,USR_08320,2026-09-16 07:23:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_001156,TX_ANO_VEL_C6D3FB90,USR_02599,2026-08-03 20:18:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001157,TX_ANO_VEL_633A4E78,USR_02599,2026-08-03 20:20:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001158,TX_ANO_VEL_BA40DAA3,USR_02599,2026-08-03 20:22:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001159,TX_ANO_VEL_67894161,USR_02599,2026-08-03 20:24:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001160,TX_ANO_VEL_14939517,USR_02599,2026-08-03 20:26:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001161,TX_ANO_VEL_E1468054,USR_02599,2026-08-03 20:28:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001162,TX_ANO_VEL_ACDD9000,USR_02599,2026-08-03 20:30:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001163,TX_ANO_VEL_74C51D03,USR_02599,2026-08-03 20:32:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001164,TX_ANO_VEL_734633A2,USR_02599,2026-08-03 20:34:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001165,TX_ANO_VEL_8D58ECC2,USR_02599,2026-08-03 20:36:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001166,TX_ANO_VEL_A0462E67,USR_02599,2026-08-03 20:38:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001167,TX_ANO_VEL_19138917,USR_02599,2026-08-03 20:40:46+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001168,TX_ANO_SPK_59B3FBE2,USR_09544,2026-08-17 02:02:46+00:00,BASELINE_SPIKE,4,5,31334.58,"Synthetic injection: extreme baseline value spike (₹31,334.58)"
ANO_GT_001169,TX_ANO_VEL_4C9DE645,USR_00099,2026-09-19 01:55:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001170,TX_ANO_VEL_5BE54D8C,USR_00099,2026-09-19 01:57:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001171,TX_ANO_VEL_55E97CF3,USR_00099,2026-09-19 01:59:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001172,TX_ANO_VEL_73952660,USR_00099,2026-09-19 02:01:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001173,TX_ANO_VEL_7D90A872,USR_00099,2026-09-19 02:03:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001174,TX_ANO_VEL_3CF406A1,USR_00099,2026-09-19 02:05:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001175,TX_ANO_VEL_CD2B32B2,USR_00099,2026-09-19 02:07:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001176,TX_ANO_VEL_F1310721,USR_00099,2026-09-19 02:09:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001177,TX_ANO_VEL_59E3C0D9,USR_00099,2026-09-19 02:11:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001178,TX_ANO_VEL_A3FF4B11,USR_00099,2026-09-19 02:13:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001179,TX_ANO_VEL_B27D807C,USR_00099,2026-09-19 02:15:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001180,TX_ANO_VEL_00915016,USR_00099,2026-09-19 02:17:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001181,TX_ANO_WTH_BD6BA447,USR_09800,2026-09-10 14:01:25+00:00,RAPID_PASS_THROUGH,5,5,469488.24,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹469,488.24)"
ANO_GT_001182,TX_ANO_FAL_A3642A71,USR_04263,2026-09-18 10:40:43+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_001183,TX_ANO_FAL_A57D6A0B,USR_04263,2026-09-18 10:43:43+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_001184,TX_ANO_FAL_E9DD41AE,USR_04263,2026-09-18 10:46:43+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_001185,TX_ANO_FAL_DE924BB4,USR_04263,2026-09-18 10:49:43+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_001186,TX_ANO_FAL_55233222,USR_04263,2026-09-18 10:52:43+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_001187,TX_ANO_FAL_B88C6429,USR_04263,2026-09-18 10:55:43+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_001188,TX_ANO_SPK_A84C4D5C,USR_04733,2026-08-10 08:03:45+00:00,BASELINE_SPIKE,4,5,46820.95,"Synthetic injection: extreme baseline value spike (₹46,820.95)"
ANO_GT_001189,TX_ANO_VEL_D60AC13D,USR_05315,2026-08-01 07:17:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001190,TX_ANO_VEL_7C5C7499,USR_05315,2026-08-01 07:19:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001191,TX_ANO_VEL_94F1EE6D,USR_05315,2026-08-01 07:21:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001192,TX_ANO_VEL_7A5462CE,USR_05315,2026-08-01 07:23:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001193,TX_ANO_VEL_3856E57B,USR_05315,2026-08-01 07:25:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001194,TX_ANO_VEL_3DA0237E,USR_05315,2026-08-01 07:27:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001195,TX_ANO_VEL_7E6B71BF,USR_05315,2026-08-01 07:29:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001196,TX_ANO_VEL_4C9962E9,USR_05315,2026-08-01 07:31:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001197,TX_ANO_VEL_4D70BFAE,USR_05315,2026-08-01 07:33:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001198,TX_ANO_VEL_D1DA5F51,USR_05315,2026-08-01 07:35:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001199,TX_ANO_VEL_EEBB8741,USR_05315,2026-08-01 07:37:04+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_001200,TX_ANO_SPK_69585831,USR_08136,2026-08-07 10:45:05+00:00,BASELINE_SPIKE,4,5,36127.04,"Synthetic injection: extreme baseline value spike (₹36,127.04)"
ANO_GT_001201,TX_ANO_SPK_345E0F34,USR_00076,2026-08-18 13:36:12+00:00,BASELINE_SPIKE,4,5,50257.06,"Synthetic injection: extreme baseline value spike (₹50,257.06)"
ANO_GT_001202,TX_ANO_FAL_EC54C6EB,USR_01065,2026-09-04 11:21:09+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_001203,TX_ANO_FAL_2BDBC52D,USR_01065,2026-09-04 11:24:09+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_001204,TX_ANO_FAL_69ACEFF1,USR_01065,2026-09-04 11:27:09+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_001205,TX_ANO_FAL_36256C32,USR_01065,2026-09-04 11:30:09+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_001206,TX_ANO_SPK_BD3103D3,USR_01657,2026-08-09 07:15:15+00:00,BASELINE_SPIKE,4,5,46349.52,"Synthetic injection: extreme baseline value spike (₹46,349.52)"
ANO_GT_001207,TX_ANO_VEL_096A180D,USR_07910,2026-08-23 10:37:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001208,TX_ANO_VEL_39920AE2,USR_07910,2026-08-23 10:39:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001209,TX_ANO_VEL_767F0751,USR_07910,2026-08-23 10:41:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001210,TX_ANO_VEL_7AFDDD53,USR_07910,2026-08-23 10:43:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001211,TX_ANO_VEL_545B6B17,USR_07910,2026-08-23 10:45:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001212,TX_ANO_VEL_986627DC,USR_07910,2026-08-23 10:47:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001213,TX_ANO_VEL_69673820,USR_07910,2026-08-23 10:49:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001214,TX_ANO_VEL_328DA022,USR_07910,2026-08-23 10:51:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001215,TX_ANO_VEL_647B9F19,USR_07910,2026-08-23 10:53:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001216,TX_ANO_VEL_97428D72,USR_07910,2026-08-23 10:55:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001217,TX_ANO_VEL_CF8B09E0,USR_07910,2026-08-23 10:57:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001218,TX_ANO_VEL_5044ABFD,USR_07910,2026-08-23 10:59:49+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001219,TX_ANO_FAL_3C8ACB2B,USR_05813,2026-08-16 22:18:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/5
ANO_GT_001220,TX_ANO_FAL_6431E6B7,USR_05813,2026-08-16 22:21:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/5
ANO_GT_001221,TX_ANO_FAL_971B8C82,USR_05813,2026-08-16 22:24:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/5
ANO_GT_001222,TX_ANO_FAL_F8538FE6,USR_05813,2026-08-16 22:27:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/5
ANO_GT_001223,TX_ANO_FAL_A57CAE01,USR_05813,2026-08-16 22:30:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/5
ANO_GT_001224,TX_ANO_VEL_DF57EB22,USR_06799,2026-09-04 02:43:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001225,TX_ANO_VEL_82466980,USR_06799,2026-09-04 02:45:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001226,TX_ANO_VEL_6243632C,USR_06799,2026-09-04 02:47:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001227,TX_ANO_VEL_59B78BAB,USR_06799,2026-09-04 02:49:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001228,TX_ANO_VEL_CD242372,USR_06799,2026-09-04 02:51:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001229,TX_ANO_VEL_9E377A86,USR_06799,2026-09-04 02:53:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001230,TX_ANO_VEL_0B6F0531,USR_06799,2026-09-04 02:55:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001231,TX_ANO_VEL_0D4B8F40,USR_06799,2026-09-04 02:57:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001232,TX_ANO_VEL_E2350E23,USR_06799,2026-09-04 02:59:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001233,TX_ANO_VEL_87D0ADED,USR_06799,2026-09-04 03:01:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
ANO_GT_001234,TX_ANO_VEL_CCDB48E3,USR_06799,2026-09-04 03:03:33+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 12 tx in 20 mins
