incident_id,anomaly_id,transaction_id,user_id,created_at,anomaly_type,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_838ABE2A95,ANO_EAA0265499,TX_BAC7695AFFDC,USR_09377,2026-08-16 01:58:27+00:00,BASELINE_SPIKE,4,4,836928.2,218.2,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹836,928.20) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_62D537B7AB,ANO_69CEE5D178,TX_08526E708444,USR_03405,2026-08-10 20:07:34+00:00,BASELINE_SPIKE,4,4,825573.56,217.98,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹825,573.56) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_51C5D334C3,ANO_7488AF5D03,TX_ANO_SPK_C4A58988,USR_05263,2026-09-04 22:30:04+00:00,BASELINE_SPIKE,4,5,53681.57,217.82,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹53,681.57) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_4A693F8A2F,ANO_555764C92F,TX_ANO_SPK_2F58C1FB,USR_02335,2026-08-15 12:46:31+00:00,BASELINE_SPIKE,4,5,53668.73,217.81,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹53,668.73) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_0C40625610,ANO_7DB0030B0C,TX_ANO_SPK_37D85EDA,USR_06408,2026-08-14 18:04:25+00:00,BASELINE_SPIKE,4,5,53047.56,217.58,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹53,047.56) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_FACA4E79AA,ANO_B87B519C10,TX_ANO_SPK_964C5D23,USR_08975,2026-09-11 04:05:16+00:00,BASELINE_SPIKE,4,5,53000.71,217.56,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹53,000.71) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C0E6187F5D,ANO_942201A08C,TX_7F630EC3A0A2,USR_07107,2026-08-03 12:39:50+00:00,BASELINE_SPIKE,4,4,802544.86,217.53,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹802,544.86) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_3B529C99DC,ANO_93CA8BD777,TX_ANO_SPK_324A4820,USR_09317,2026-09-05 11:39:20+00:00,BASELINE_SPIKE,4,5,52911.44,217.53,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹52,911.44) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_915F2F506B,ANO_7E0E7CE159,TX_ANO_SPK_2D461D32,USR_06375,2026-09-16 19:34:43+00:00,BASELINE_SPIKE,4,5,52858.94,217.51,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹52,858.94) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A88788E8D6,ANO_D23BD3B007,TX_ANO_SPK_5821E0B8,USR_01974,2026-08-27 17:01:35+00:00,BASELINE_SPIKE,4,5,52741.12,217.46,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹52,741.12) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_D5A3221570,ANO_F286B65851,TX_ANO_SPK_B5F41A16,USR_09725,2026-09-15 02:28:53+00:00,BASELINE_SPIKE,4,5,52715.78,217.45,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹52,715.78) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_33EE58C248,ANO_D9C07AFD3C,TX_D7B958935858,USR_09516,2026-08-04 07:04:49+00:00,BASELINE_SPIKE,4,4,794727.85,217.37,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹794,727.85) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_F425BFA4B4,ANO_7765410CE6,TX_ANO_SPK_1D27480B,USR_05174,2026-09-06 02:36:03+00:00,BASELINE_SPIKE,4,5,52133.82,217.23,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹52,133.82) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C3131CDE12,ANO_99462B6D68,TX_ANO_SPK_60C9351C,USR_09374,2026-08-07 06:17:39+00:00,BASELINE_SPIKE,4,5,51927.66,217.15,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹51,927.66) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A644444642,ANO_B43B2A7124,TX_ANO_SPK_5042A843,USR_00723,2026-08-01 13:06:40+00:00,BASELINE_SPIKE,4,5,51507.54,216.99,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹51,507.54) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_02A25F8246,ANO_04FB861D0E,TX_ANO_SPK_BA14B742,USR_05259,2026-08-27 00:44:23+00:00,BASELINE_SPIKE,4,5,51226.92,216.88,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹51,226.92) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7F1918CD8D,ANO_6C3B7EBC74,TX_1DE24D9FE018,USR_01860,2026-08-02 20:33:28+00:00,BASELINE_SPIKE,4,4,766711.68,216.8,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹766,711.68) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_2DCA939902,ANO_5DA04C153E,TX_ANO_SPK_B4B6F066,USR_06007,2026-08-05 06:59:52+00:00,BASELINE_SPIKE,4,5,50550.55,216.61,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹50,550.55) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_BAF6DD0B8C,ANO_FC27285ED9,TX_ANO_SPK_345E0F34,USR_00076,2026-08-18 13:36:12+00:00,BASELINE_SPIKE,4,5,50257.06,216.5,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹50,257.06) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_127CCAE21C,ANO_217598291F,TX_ANO_SPK_07DB06EB,USR_04104,2026-09-07 17:18:41+00:00,BASELINE_SPIKE,4,5,50212.4,216.48,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹50,212.40) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6F0D3AA1E9,ANO_99047AF7B4,TX_ANO_FEE_5BF484BD,USR_02309,2026-08-01 01:29:41+00:00,BASELINE_SPIKE,4,5,50196.32,216.47,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹50,196.32) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9323A6EEC5,ANO_903EDBABE9,TX_ANO_SPK_79577602,USR_02896,2026-08-13 19:01:01+00:00,BASELINE_SPIKE,4,5,50158.21,216.46,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹50,158.21) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_068A6E7901,ANO_0F83AFE5AB,TX_ANO_SPK_160DECE1,USR_02069,2026-08-11 21:54:33+00:00,BASELINE_SPIKE,4,5,49294.5,216.11,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹49,294.50) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_71D816AB30,ANO_0BF6EBD5F8,TX_ANO_SPK_26806259,USR_02116,2026-08-01 20:34:22+00:00,BASELINE_SPIKE,4,5,49123.91,216.04,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹49,123.91) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_CCA15BE67B,ANO_C2D84B36FE,TX_ANO_SPK_EDD0B75C,USR_00978,2026-09-03 01:26:38+00:00,BASELINE_SPIKE,4,5,48862.35,215.94,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,862.35) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_17692FC338,ANO_A7438C3416,TX_ANO_SPK_FD092F7D,USR_03738,2026-09-17 00:02:23+00:00,BASELINE_SPIKE,4,5,48733.17,215.88,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,733.17) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2076AF3E07,ANO_5B97516A64,TX_83B47087E350,USR_08099,2026-08-02 19:39:52+00:00,BASELINE_SPIKE,4,4,718679.08,215.76,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹718,679.08) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_2797EAE7DA,ANO_472DD137C3,TX_ANO_SPK_1FAA68D8,USR_01868,2026-08-18 14:41:58+00:00,BASELINE_SPIKE,4,5,48429.44,215.76,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,429.44) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A3326C5B56,ANO_CBB1339A56,TX_ANO_SPK_B4CEFDF1,USR_09014,2026-08-18 09:24:10+00:00,BASELINE_SPIKE,4,5,48411.79,215.75,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,411.79) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_81326CA4AB,ANO_D888A5B15D,TX_ANO_SPK_1F8FFE72,USR_09710,2026-08-31 12:34:20+00:00,BASELINE_SPIKE,4,5,48355.72,215.73,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,355.72) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_FAF4A52810,ANO_BEB917C4B5,TX_ANO_SPK_8DFA7D69,USR_00551,2026-08-13 20:37:12+00:00,BASELINE_SPIKE,4,5,48324.87,215.71,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,324.87) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_572CB94296,ANO_C889634DCF,TX_ANO_SPK_67662E41,USR_08880,2026-08-01 10:15:50+00:00,BASELINE_SPIKE,4,5,48281.21,215.7,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,281.21) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DBC9A50AC0,ANO_B875F57E1B,TX_ANO_SPK_9C6B0F24,USR_00097,2026-09-10 09:24:52+00:00,BASELINE_SPIKE,4,5,48165.08,215.65,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,165.08) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_D113BF5693,ANO_CF5332D7A4,TX_ANO_SPK_21F98317,USR_08856,2026-09-19 09:39:49+00:00,BASELINE_SPIKE,4,5,48081.43,215.61,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,081.43) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_18D4C33398,ANO_3234CEC9E5,TX_ANO_SPK_18A97CA3,USR_03403,2026-08-10 15:53:53+00:00,BASELINE_SPIKE,4,5,48026.71,215.59,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹48,026.71) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_BBD82C724A,ANO_E624BD51B8,TX_ANO_SPK_70F04BB6,USR_07306,2026-09-13 19:35:43+00:00,BASELINE_SPIKE,4,5,47648.6,215.43,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹47,648.60) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_1CC4357194,ANO_C58FA37090,TX_81FFBCB78709,USR_09452,2026-08-03 14:19:44+00:00,BASELINE_SPIKE,4,4,703553.96,215.42,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹703,553.96) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_78D5DD844C,ANO_588951FDD4,TX_ANO_SPK_FCE29426,USR_07247,2026-09-18 14:40:34+00:00,BASELINE_SPIKE,4,5,47497.23,215.37,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹47,497.23) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_359000D8F0,ANO_7D8101F12F,TX_ANO_SPK_BCD08FEF,USR_00685,2026-09-13 05:33:58+00:00,BASELINE_SPIKE,4,5,47276.57,215.28,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹47,276.57) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_707032C84B,ANO_B6B8F8600F,TX_ANO_SPK_66A875D2,USR_01021,2026-08-14 14:27:35+00:00,BASELINE_SPIKE,4,5,47153.42,215.22,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹47,153.42) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_568BC8C282,ANO_E67E4A866C,TX_ANO_SPK_D62B5CA4,USR_01084,2026-09-09 22:20:54+00:00,BASELINE_SPIKE,4,5,47153.96,215.22,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹47,153.96) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A8B4E2A2AE,ANO_900A804BB2,TX_ANO_SPK_A84C4D5C,USR_04733,2026-08-10 08:03:45+00:00,BASELINE_SPIKE,4,5,46820.95,215.08,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹46,820.95) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_8D34F86529,ANO_F810E08552,TX_ANO_SPK_BF0D7C3B,USR_02089,2026-08-18 16:46:29+00:00,BASELINE_SPIKE,4,5,46416.21,214.91,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹46,416.21) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2CDC179A63,ANO_4284C7C76B,TX_ANO_SPK_BD3103D3,USR_01657,2026-08-09 07:15:15+00:00,BASELINE_SPIKE,4,5,46349.52,214.88,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹46,349.52) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F7F47122A9,ANO_247128FE20,TX_ANO_SPK_2AA7C4FA,USR_05983,2026-09-03 14:13:37+00:00,BASELINE_SPIKE,4,5,46049.68,214.75,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹46,049.68) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_05125B7030,ANO_4C4435A483,TX_B537CBD39351,USR_07305,2026-08-15 11:36:54+00:00,BASELINE_SPIKE,4,4,651410.45,214.19,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹651,410.45) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_37143C1BF1,ANO_C19163EBDD,TX_C3B2D99E32E4,USR_01162,2026-08-10 22:29:45+00:00,BASELINE_SPIKE,4,4,643668.74,214.0,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹643,668.74) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_1EEC650AB2,ANO_DBF16854A4,TX_ANO_SPK_C1961330,USR_01638,2026-09-12 21:17:18+00:00,BASELINE_SPIKE,4,5,44180.11,213.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹44,180.11) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_F0A9B1989A,ANO_1B2C111983,TX_ANO_SPK_EDF7C34C,USR_00036,2026-09-05 20:16:50+00:00,BASELINE_SPIKE,4,5,44155.71,213.91,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹44,155.71) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6084804D67,ANO_8816F2F8CE,TX_ANO_SPK_91479D70,USR_02829,2026-08-04 11:42:20+00:00,BASELINE_SPIKE,4,5,44000.63,213.84,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹44,000.63) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_5A2E578076,ANO_FE1ABDC8EE,TX_ANO_SPK_CEDAEAE7,USR_01120,2026-08-14 09:57:32+00:00,BASELINE_SPIKE,4,5,43827.53,213.76,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹43,827.53) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_FD2B9DB4E0,ANO_41E6AF9D59,TX_201124D2C7CF,USR_06350,2026-08-13 19:07:38+00:00,BASELINE_SPIKE,4,4,629863.4,213.65,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹629,863.40) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_AD27240DCA,ANO_74B3D17D03,TX_ANO_SPK_AEB5B00D,USR_08457,2026-09-04 05:00:33+00:00,BASELINE_SPIKE,4,5,43395.96,213.56,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹43,395.96) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_AF3429059F,ANO_45C1ADA6BA,TX_ANO_SPK_FD26ADFD,USR_02939,2026-08-16 10:34:49+00:00,BASELINE_SPIKE,4,5,42839.06,213.3,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹42,839.06) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2F33D127E9,ANO_4F082B4D05,TX_ANO_SPK_FA33C277,USR_06426,2026-09-14 01:56:38+00:00,BASELINE_SPIKE,4,5,41935.28,212.88,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹41,935.28) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_D03FE331FD,ANO_966197EDB0,TX_ANO_SPK_5E870DE1,USR_03289,2026-09-14 03:56:14+00:00,BASELINE_SPIKE,4,5,41693.13,212.76,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹41,693.13) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_18661B2B66,ANO_96584D59ED,TX_ANO_SPK_6FA31320,USR_01145,2026-08-10 11:36:50+00:00,BASELINE_SPIKE,4,5,40814.9,212.34,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹40,814.90) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2A66F736E6,ANO_E33B009801,TX_ANO_SPK_97836C0F,USR_08207,2026-08-17 11:18:38+00:00,BASELINE_SPIKE,4,5,40324.41,212.09,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹40,324.41) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_C81598DA55,ANO_1A44CCD429,TX_ANO_SPK_DAA06648,USR_09594,2026-08-11 13:52:05+00:00,BASELINE_SPIKE,4,5,39403.13,211.63,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹39,403.13) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_9A59C3C6DF,ANO_712EA901F8,TX_ANO_SPK_6E08EA99,USR_07596,2026-09-14 02:03:09+00:00,BASELINE_SPIKE,4,5,39295.93,211.58,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹39,295.93) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_CE39937BBA,ANO_3470EF93C5,TX_ANO_SPK_F3903355,USR_01567,2026-09-12 07:06:49+00:00,BASELINE_SPIKE,4,5,39070.94,211.46,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹39,070.94) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_71444916E9,ANO_418F1B740D,TX_ANO_SPK_EB145CE5,USR_04716,2026-09-12 04:21:26+00:00,BASELINE_SPIKE,4,5,38196.96,211.01,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹38,196.96) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_14AA9AD03A,ANO_2872CCFB06,TX_ANO_SPK_2AB28C8C,USR_05414,2026-09-02 21:17:42+00:00,BASELINE_SPIKE,4,5,37785.03,210.79,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,785.03) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_5348B38D51,ANO_43B6926210,TX_ANO_SPK_61243D67,USR_00436,2026-08-10 16:31:13+00:00,BASELINE_SPIKE,4,5,37449.61,210.62,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,449.61) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7E45B697B5,ANO_A471C02356,TX_ANO_SPK_B5FE9DD8,USR_08805,2026-08-04 06:24:32+00:00,BASELINE_SPIKE,4,5,37391.46,210.58,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,391.46) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_458F1553EA,ANO_3DE7808B12,TX_ANO_SPK_9CEC695E,USR_08067,2026-09-02 06:29:46+00:00,BASELINE_SPIKE,4,5,37343.73,210.56,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,343.73) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_31E577EA64,ANO_30086990F0,TX_ANO_SPK_121F6E89,USR_04623,2026-08-18 04:38:37+00:00,BASELINE_SPIKE,4,5,37191.49,210.48,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,191.49) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A668D5DF74,ANO_42AC4F723E,TX_ANO_SPK_12ED2DC8,USR_07785,2026-08-10 16:16:12+00:00,BASELINE_SPIKE,4,5,37010.47,210.38,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,010.47) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7BDC3CFA84,ANO_5FAE2ED0BD,TX_ANO_SPK_3A517F1C,USR_01756,2026-09-16 16:53:50+00:00,BASELINE_SPIKE,4,5,37014.3,210.38,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹37,014.30) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_355846C063,ANO_CD7A507373,TX_ANO_SPK_5767AD50,USR_04461,2026-08-04 23:40:28+00:00,BASELINE_SPIKE,4,5,36284.85,209.98,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹36,284.85) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_13D6FB7F91,ANO_FED60389FC,TX_ANO_SPK_69585831,USR_08136,2026-08-07 10:45:05+00:00,BASELINE_SPIKE,4,5,36127.04,209.9,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹36,127.04) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_289ABC3F1A,ANO_C5AA460687,TX_ANO_SPK_46BFF288,USR_06485,2026-08-19 15:59:20+00:00,BASELINE_SPIKE,4,5,35853.36,209.74,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹35,853.36) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_2D97018FB0,ANO_2B4508D5E8,TX_ANO_SPK_7DDECE67,USR_01194,2026-08-29 04:34:47+00:00,BASELINE_SPIKE,4,5,35637.01,209.62,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹35,637.01) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_DB54F9D9E3,ANO_82622C6AF3,TX_ANO_SPK_EF5EE329,USR_09048,2026-09-13 22:58:36+00:00,BASELINE_SPIKE,4,5,34676.72,209.08,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,676.72) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A3D8587A78,ANO_46DD9AF6E5,TX_ANO_SPK_B62BED90,USR_00848,2026-08-14 07:31:47+00:00,BASELINE_SPIKE,4,5,34529.21,208.99,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,529.21) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_6CC49EF9A4,ANO_B1A1771139,TX_ANO_SPK_78C52D9C,USR_06904,2026-08-16 11:29:30+00:00,BASELINE_SPIKE,4,5,34440.33,208.94,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,440.33) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_A987741BA7,ANO_D9DE68391E,TX_ANO_SPK_8CC14AAD,USR_03936,2026-08-16 16:19:55+00:00,BASELINE_SPIKE,4,5,34413.95,208.92,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,413.95) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_7819807C78,ANO_A302E0D96A,TX_ANO_SPK_E2BCC771,USR_09336,2026-08-21 04:46:10+00:00,BASELINE_SPIKE,4,5,34301.94,208.86,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹34,301.94) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
